alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
-1.38 994.97 4054.02 7451.95 1.84 0.23 0.79 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 738.585
-0.84 994.91 4054.02 7451.95 2.27 0.43 0.75 -0.16 -0.13 -0.98 1.35 -0.62 -0.24 739.086
-0.86 994.91 4054.02 7451.95 2.08 0.32 0.64 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 739.588
-0.89 994.91 4054.02 7451.95 2.01 0.38 0.64 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 740.099
-1.23 994.95 4054.02 7451.95 2.23 0.38 0.61 -0.16 -0.12 -0.98 1.35 -0.62 -0.23 740.589
-1.37 994.97 4054.02 7451.95 1.92 0.31 0.63 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 741.09
-0.79 994.90 4054.02 7451.95 2.02 0.37 0.72 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 741.592
-0.95 994.92 4054.02 7451.95 1.59 0.45 0.62 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 742.092
-1.22 994.95 4054.02 7451.95 1.99 0.45 0.70 -0.16 -0.13 -0.98 1.36 -0.62 -0.22 742.593
-0.86 994.91 4054.02 7451.95 1.95 0.48 0.88 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 743.105
-1.30 994.96 4054.02 7451.95 1.88 0.38 0.82 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 743.596
-0.89 994.91 4054.02 7451.95 1.78 0.21 0.97 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 744.096
-1.53 994.99 4054.02 7451.95 1.99 0.23 0.90 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 744.597
-1.14 994.94 4054.02 7451.95 1.86 0.44 0.72 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 745.098
-1.25 994.95 4054.02 7451.95 2.15 0.34 0.86 -0.16 -0.12 -0.98 1.36 -0.62 -0.24 745.6
-0.80 994.90 4054.02 7451.95 1.91 0.42 0.58 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 746.1
-1.24 994.95 4054.02 7451.95 2.07 0.15 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 746.601
-0.68 994.89 4054.02 7451.95 1.69 0.45 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 747.105
-0.91 994.91 4054.02 7451.95 2.12 0.33 0.67 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 747.603
-1.00 994.92 4054.02 7451.95 1.85 0.26 0.59 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 748.105
-1.30 994.96 4054.02 7451.95 1.88 0.11 0.80 -0.16 -0.11 -0.98 1.36 -0.63 -0.24 748.605
-0.82 994.90 4054.02 7451.95 2.11 0.36 0.74 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 749.107
-1.14 994.94 4054.02 7451.95 1.97 0.14 0.69 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 749.608
-1.03 994.93 4054.02 7451.95 2.14 0.49 0.60 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 750.121
-0.86 994.91 4054.02 7451.95 2.06 0.24 0.60 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 750.61
-0.50 994.86 4054.02 7451.95 1.92 0.32 0.64 -0.17 -0.13 -0.98 1.36 -0.62 -0.23 751.112
-0.77 994.90 4054.02 7451.95 1.78 0.18 0.58 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 751.612
-1.16 994.94 4054.02 7451.95 1.95 0.39 0.52 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 752.113
-1.14 994.94 4054.02 7451.95 1.97 0.27 0.52 -0.17 -0.12 -0.98 1.37 -0.62 -0.23 752.614
-1.21 994.95 4054.02 7451.95 1.86 0.17 0.65 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 753.116
-1.12 994.94 4054.02 7451.95 2.06 0.11 0.59 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 753.616
-1.53 994.99 4054.02 7451.95 1.72 0.17 0.70 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 754.117
-1.06 994.93 4054.02 7451.95 2.05 0.44 0.73 -0.16 -0.12 -0.98 1.36 -0.62 -0.24 754.618
-1.68 995.00 4054.02 7451.95 1.93 0.26 0.63 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 755.12
-1.19 994.95 4054.02 7451.95 1.86 0.43 0.51 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 755.62
-0.99 994.92 4054.02 7451.95 1.73 0.06 0.86 -0.16 -0.12 -0.98 1.36 -0.62 -0.24 756.122
-1.18 994.95 4054.02 7451.95 2.07 0.35 0.40 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 756.622
-0.38 994.85 4054.02 7451.95 2.12 0.31 0.79 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 757.135
-0.79 994.90 4054.02 7451.95 1.85 0.33 0.55 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 757.624
-0.78 994.90 4054.02 7451.95 1.96 0.20 0.53 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 758.125
-1.04 994.93 4054.02 7451.95 2.11 0.17 0.67 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 758.626
-0.96 994.92 4054.02 7451.95 1.96 0.39 0.57 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 759.128
-0.55 994.87 4054.02 7451.95 1.78 0.49 0.76 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 759.628
-0.11 994.82 4054.02 7451.95 1.60 0.53 0.70 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 760.129
-1.08 994.93 4054.02 7451.95 1.91 0.31 0.85 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 760.63
-1.27 994.96 4054.02 7451.95 2.07 0.31 0.60 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 761.132
-0.87 994.91 4054.02 7451.95 2.03 0.42 0.64 -0.17 -0.11 -0.98 1.35 -0.63 -0.23 761.632
-0.54 994.87 4054.02 7451.95 1.83 0.27 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 762.133
-0.47 994.86 4054.02 7451.95 1.92 0.34 0.62 -0.16 -0.12 -0.98 1.36 -0.63 -0.22 762.634
-1.70 995.01 4054.02 7451.95 2.00 0.26 0.68 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 763.136
-0.95 994.92 4054.02 7451.95 2.00 0.39 0.69 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 763.636
-0.92 994.91 4054.02 7451.95 1.80 0.43 0.45 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 764.137
-1.26 994.95 4054.02 7451.95 1.94 0.31 0.57 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 764.638
-0.87 994.91 4054.02 7451.95 2.12 0.38 0.56 -0.17 -0.12 -0.98 1.36 -0.63 -0.24 765.139
-0.97 994.92 4054.02 7451.95 2.04 0.31 0.82 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 765.64
-0.70 994.89 4054.02 7451.95 1.97 0.31 0.57 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 766.141
-0.68 994.89 4054.02 7451.95 1.75 0.33 0.65 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 766.643
-0.82 994.90 4054.02 7451.95 2.06 0.15 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 767.144
-1.27 994.96 4054.02 7451.95 1.83 0.13 0.49 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 767.645
-1.18 994.95 4054.02 7451.95 2.03 0.35 0.67 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 768.146
-0.86 994.91 4054.02 7451.95 1.78 0.33 0.72 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 768.648
-0.61 994.88 4054.02 7451.95 1.72 0.25 0.45 -0.16 -0.11 -0.98 1.35 -0.63 -0.24 769.148
-0.64 994.88 4054.02 7451.95 2.17 0.38 0.54 -0.16 -0.12 -0.98 1.35 -0.62 -0.24 769.649
-1.16 994.94 4054.02 7451.95 2.08 0.25 0.56 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 770.15
-1.33 994.96 4054.02 7451.95 2.14 0.31 0.76 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 770.652
-1.16 994.94 4054.02 7451.95 2.05 0.41 0.87 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 771.152
-0.55 994.87 4054.02 7451.95 2.09 0.21 0.67 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 771.653
-0.81 994.90 4054.02 7451.95 1.77 0.44 0.64 -0.17 -0.12 -0.98 1.35 -0.63 -0.24 772.154
-0.78 994.90 4054.02 7451.95 1.76 0.05 0.71 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 772.656
-0.79 994.90 4054.02 7451.95 1.94 0.38 0.74 -0.16 -0.13 -0.98 1.35 -0.63 -0.25 773.156
-0.68 994.89 4054.02 7451.95 2.14 0.53 0.88 -0.16 -0.13 -0.98 1.36 -0.63 -0.25 773.657
-0.73 994.89 4054.02 7451.95 2.03 0.30 0.80 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 774.158
-0.68 994.89 4054.02 7451.95 2.02 0.21 0.79 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 774.66
-0.96 994.92 4054.02 7451.95 2.05 0.29 0.74 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 775.16
-1.09 994.93 4054.02 7451.95 1.90 0.38 0.64 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 775.661
-0.35 994.85 4054.02 7451.95 1.78 0.43 0.65 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 776.162
-1.07 994.93 4054.02 7451.95 1.93 0.45 0.85 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 776.664
-0.39 994.85 4054.02 7451.95 1.90 0.10 0.73 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 777.164
-0.83 994.90 4054.02 7451.95 1.84 0.07 0.60 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 777.665
-0.80 994.90 4054.02 7451.95 1.84 0.35 0.59 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 778.166
-0.63 994.88 4054.02 7451.95 2.16 0.27 0.48 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 778.668
-1.13 994.94 4054.02 7451.95 1.73 0.43 0.68 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 779.168
-0.65 994.88 4054.02 7451.95 2.07 0.29 0.56 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 779.669
-0.42 994.86 4054.02 7451.95 2.19 0.36 0.50 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 780.17
-0.98 994.92 4054.02 7451.95 1.81 0.21 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 780.672
-0.81 994.90 4054.02 7451.95 2.08 0.17 0.67 -0.17 -0.12 -0.98 1.36 -0.63 -0.24 781.172
-0.65 994.88 4054.02 7451.95 1.95 0.39 0.63 -0.16 -0.12 -0.98 1.36 -0.62 -0.24 781.673
-0.38 994.85 4054.02 7451.95 1.79 0.00 0.67 -0.16 -0.13 -0.98 1.35 -0.62 -0.23 782.174
-0.76 994.90 4054.02 7451.95 1.86 0.45 0.75 -0.17 -0.13 -0.98 1.35 -0.62 -0.23 782.675
-0.42 994.86 4054.02 7451.95 1.92 0.43 0.46 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 783.176
-0.89 994.91 4054.02 7451.95 1.90 0.33 0.60 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 783.677
-0.83 994.90 4054.02 7451.95 1.87 0.38 0.87 -0.17 -0.13 -0.98 1.35 -0.62 -0.24 784.179
-0.61 994.88 4054.02 7451.95 1.78 0.28 0.72 -0.17 -0.12 -0.98 1.36 -0.63 -0.23 784.68
-0.38 994.85 4054.02 7451.95 1.98 0.24 0.72 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 785.181
-0.61 994.88 4054.02 7451.95 1.93 0.38 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 785.682
-0.78 994.90 4054.02 7451.95 2.11 0.37 0.80 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 786.184
-0.24 994.83 4054.02 7451.95 1.82 0.38 0.53 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 786.684
-1.27 994.96 4054.02 7451.95 1.79 0.26 0.74 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 787.185
-0.73 994.89 4054.02 7451.95 2.14 0.46 0.90 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 787.686
-0.47 994.86 4054.02 7451.95 1.96 0.53 0.76 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 788.188
-0.72 994.89 4054.02 7451.95 1.66 0.28 0.68 -0.16 -0.13 -0.98 1.36 -0.64 -0.23 788.688
-0.68 994.89 4054.02 7451.95 1.86 0.17 0.54 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 789.189
-0.75 994.89 4054.02 7451.95 1.80 0.37 0.81 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 789.69
-0.95 994.92 4054.02 7451.95 2.01 0.39 0.70 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 790.192
-0.60 994.88 4054.02 7451.95 1.97 0.27 0.76 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 790.692
-0.27 994.84 4054.02 7451.95 2.05 0.31 0.62 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 791.193
-0.80 994.90 4054.02 7451.95 1.78 0.38 0.76 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 791.694
-0.87 994.91 4054.02 7451.95 2.07 0.55 0.67 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 792.196
-0.88 994.91 4054.02 7451.95 1.86 0.28 0.79 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 792.696
-1.05 994.93 4054.02 7451.95 1.89 0.25 0.89 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 793.197
-1.18 994.95 4054.02 7451.95 2.12 0.28 0.76 -0.17 -0.14 -0.98 1.35 -0.63 -0.23 793.698
-0.80 994.90 4054.02 7451.95 1.92 0.25 0.78 -0.16 -0.13 -0.98 1.36 -0.64 -0.22 794.2
-0.95 994.92 4054.02 7451.95 2.06 0.33 0.60 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 794.7
-0.83 994.90 4054.02 7451.95 2.16 0.42 0.77 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 795.201
-0.68 994.89 4054.02 7451.95 1.91 0.47 0.67 -0.16 -0.12 -0.98 1.35 -0.63 -0.23 795.702
-0.86 994.91 4054.02 7451.95 1.93 0.26 0.52 -0.16 -0.13 -0.98 1.35 -0.63 -0.22 796.204
-0.84 994.90 4054.02 7451.95 2.03 0.26 0.66 -0.16 -0.12 -0.98 1.36 -0.64 -0.24 796.704
-1.54 994.99 4054.02 7451.95 1.81 0.17 0.65 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 797.205
-0.87 994.91 4054.02 7451.95 1.76 0.40 0.69 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 797.706
-1.09 994.93 4054.02 7451.95 1.67 0.32 0.62 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 798.208
-0.99 994.92 4054.02 7451.95 2.03 0.38 0.60 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 798.708
-0.93 994.92 4054.02 7451.95 1.89 0.21 0.63 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 799.209
-0.67 994.89 4054.02 7451.95 2.05 0.18 0.67 -0.17 -0.12 -0.98 1.35 -0.63 -0.24 799.71
-0.64 994.88 4054.02 7451.95 1.91 0.62 0.81 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 800.211
-1.80 995.02 4054.02 7451.95 1.98 0.42 0.57 -0.17 -0.13 -0.98 1.35 -0.63 -0.23 800.712
-1.10 994.94 4054.02 7451.95 1.92 0.42 0.70 -0.16 -0.11 -0.98 1.36 -0.63 -0.24 801.213
-1.77 995.02 4054.02 7451.95 1.94 0.35 0.88 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 801.715
-0.97 994.92 4054.02 7451.95 2.15 0.44 0.67 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 802.216
-0.98 994.92 4054.02 7451.95 2.00 0.38 0.55 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 802.717
-0.76 994.90 4054.02 7451.95 2.07 0.30 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 803.218
-0.82 994.90 4054.02 7451.95 2.02 0.34 0.42 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 803.72
-0.15 994.82 4054.02 7451.95 1.92 0.43 0.65 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 804.22
-0.43 994.86 4054.02 7451.95 2.00 0.33 0.82 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 804.721
-0.71 994.89 4054.02 7451.95 1.68 0.40 0.88 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 805.222
-1.10 994.94 4054.02 7451.95 1.85 0.32 0.80 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 805.724
-0.96 994.92 4054.02 7451.95 2.01 0.43 0.60 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 806.224
-0.72 994.89 4054.02 7451.95 2.00 0.31 0.73 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 806.725
-1.00 994.92 4054.02 7451.95 1.90 0.34 0.61 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 807.226
-0.65 994.88 4054.02 7451.95 1.96 -2.09 0.78 -0.16 -0.12 -0.98 1.36 -0.62 -0.23 807.729
-0.89 994.91 4054.02 7451.95 2.06 0.32 0.46 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 808.228
-1.38 994.97 4054.02 7451.95 1.87 0.35 0.80 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 808.729
-1.83 995.02 4054.02 7451.95 1.84 0.41 0.73 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 809.23
-0.90 994.91 4054.02 7451.95 1.98 0.29 0.69 -0.16 -0.13 -0.98 1.36 -0.62 -0.24 809.732
-1.29 994.96 4054.02 7451.95 1.72 0.26 0.72 -0.16 -0.12 -0.98 1.36 -0.62 -0.24 810.232
-0.80 994.90 4054.02 7451.95 1.97 0.33 0.78 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 810.733
-0.98 994.92 4054.02 7451.95 1.96 0.18 0.83 -0.16 -0.12 -0.98 1.35 -0.63 -0.24 811.234
-1.50 994.98 4054.02 7451.95 1.94 0.43 0.69 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 811.736
-1.09 994.94 4054.02 7451.95 2.00 0.28 0.52 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 812.236
-0.93 994.92 4054.02 7451.95 1.88 0.26 0.63 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 812.737
-0.77 994.90 4054.02 7451.95 1.77 0.25 0.90 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 813.238
-1.06 994.93 4054.02 7451.95 1.89 0.35 0.70 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 813.74
-0.80 994.90 4054.02 7451.95 1.85 0.48 0.74 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 814.24
-0.79 994.90 4054.02 7451.95 1.62 0.31 0.81 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 814.741
-1.31 994.96 4054.02 7451.95 2.02 0.30 0.74 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 815.242
-0.77 994.90 4054.02 7451.95 2.08 0.09 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 815.744
-0.77 994.90 4054.02 7451.95 1.79 0.23 0.59 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 816.244
-0.47 994.86 4054.02 7451.95 1.99 0.32 0.52 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 816.745
-0.51 994.87 4054.02 7451.95 1.82 0.55 0.57 -0.17 -0.13 -0.98 1.35 -0.63 -0.24 817.246
-1.22 994.95 4054.02 7451.95 2.02 0.31 0.85 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 817.747
-0.63 994.88 4054.02 7451.95 2.06 0.40 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 818.248
-0.25 994.84 4054.02 7451.95 1.86 0.33 0.74 -0.16 -0.13 -0.98 1.36 -0.64 -0.23 818.749
-0.83 994.90 4054.02 7451.95 1.96 0.37 0.86 -0.17 -0.12 -0.98 1.36 -0.63 -0.23 819.251
-1.28 994.96 4054.02 7451.95 1.92 0.43 0.74 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 819.752
-1.03 994.93 4054.02 7451.95 2.12 0.28 0.79 -0.16 -0.13 -0.98 1.35 -0.63 -0.24 820.253
-1.25 994.95 4054.02 7451.95 1.98 0.34 0.69 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 820.754
-0.65 994.88 4054.02 7451.95 1.75 0.52 0.59 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 821.256
-1.02 994.93 4054.02 7451.95 2.00 0.39 0.63 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 821.756
-0.76 994.90 4054.02 7451.95 1.92 0.27 0.66 -0.16 -0.13 -0.98 1.37 -0.63 -0.23 822.257
-0.62 994.88 4054.02 7451.95 1.96 0.21 0.75 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 822.758
-0.58 994.87 4054.02 7451.95 1.71 0.41 0.57 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 823.26
-0.78 994.90 4054.02 7451.95 2.01 0.30 0.62 -0.17 -0.12 -0.98 1.36 -0.63 -0.24 823.76
-0.96 994.92 4054.02 7451.95 1.91 0.26 0.96 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 824.261
-1.15 994.94 4054.02 7451.95 1.72 0.52 0.90 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 824.762
-1.01 994.93 4054.02 7451.95 1.80 0.27 0.77 -0.16 -0.13 -0.97 1.36 -0.63 -0.24 825.264
-1.07 994.93 4054.02 7451.95 1.78 0.38 0.55 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 825.764
-0.95 994.92 4054.02 7451.95 2.00 0.31 0.67 -0.17 -0.13 -0.98 1.36 -0.63 -0.23 826.265
-1.30 994.96 4054.02 7451.95 2.14 0.36 0.66 -0.16 -0.13 -0.98 1.36 -0.62 -0.23 826.766
-1.04 994.93 4054.02 7451.95 2.06 0.44 0.64 -0.16 -0.13 -0.98 1.35 -0.63 -0.23 827.268
-1.37 994.97 4054.02 7451.95 1.84 0.22 0.83 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 827.768
-0.81 994.90 4054.02 7451.95 2.00 0.38 0.67 -0.16 -0.12 -0.98 1.37 -0.63 -0.23 828.269
-1.25 994.95 4054.02 7451.95 1.79 0.29 0.67 -0.16 -0.13 -0.98 1.36 -0.64 -0.24 828.77
-1.59 994.99 4054.02 7451.95 1.91 0.29 0.89 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 829.272
-0.61 994.88 4054.02 7451.95 1.94 0.31 0.85 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 829.772
-0.79 994.90 4054.02 7451.95 2.20 0.38 0.85 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 830.273
-0.92 994.92 4054.02 7451.95 1.84 0.32 0.90 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 830.774
-1.33 994.96 4054.02 7451.95 1.99 0.34 0.62 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 831.276
-0.98 994.92 4054.02 7451.95 1.78 0.26 0.72 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 831.776
-1.18 994.95 4054.02 7451.95 1.80 0.31 0.62 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 832.277
-1.19 994.95 4054.02 7451.95 2.03 0.38 0.74 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 832.778
-0.44 994.86 4054.02 7451.95 1.81 0.22 0.67 -0.16 -0.13 -0.98 1.37 -0.63 -0.23 833.28
-1.11 994.94 4054.02 7451.95 1.97 0.31 0.52 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 833.78
-0.55 994.87 4054.02 7451.95 1.69 0.14 0.58 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 834.281
-1.26 994.95 4054.02 7451.95 1.83 0.40 0.79 -0.16 -0.12 -0.98 1.36 -0.63 -0.23 834.782
-1.01 994.92 4054.02 7451.95 2.15 0.30 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 835.283
-0.87 994.91 4054.02 7451.95 1.90 0.36 0.81 -0.17 -0.13 -0.98 1.37 -0.63 -0.24 835.784
-1.01 994.92 4054.02 7451.95 2.02 0.42 0.67 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 836.285
-0.79 994.90 4054.02 7451.95 2.21 0.49 0.49 -0.16 -0.11 -0.98 1.36 -0.63 -0.23 836.787
-0.78 994.90 4054.02 7451.95 1.85 0.33 0.74 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 837.288
-0.97 994.92 4054.02 7451.95 1.95 0.31 0.67 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 837.789
-0.85 994.91 4054.02 7451.95 1.84 0.65 0.52 -0.16 -0.12 -0.97 1.36 -0.63 -0.24 838.29
-0.83 994.90 4054.02 7451.95 1.93 0.15 0.88 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 838.792
-1.33 994.96 4054.02 7451.94 2.08 0.33 0.80 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 839.292
-1.11 994.94 4054.02 7451.94 2.03 0.17 0.62 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 839.793
-0.84 994.91 4054.02 7451.94 1.89 0.35 0.75 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 840.294
-0.82 994.90 4054.02 7451.94 1.72 0.31 0.76 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 840.796
-0.94 994.92 4054.02 7451.94 1.86 0.30 0.81 -0.17 -0.13 -0.98 1.36 -0.63 -0.24 841.296
-0.41 994.85 4054.02 7451.94 2.00 0.19 0.73 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 841.797
-0.70 994.89 4054.02 7451.94 1.80 0.44 0.88 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 842.298
-0.38 994.85 4054.02 7451.94 1.84 0.36 0.83 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 842.8
-1.19 994.95 4054.02 7451.94 1.88 0.16 0.95 -0.16 -0.13 -0.98 1.36 -0.64 -0.23 843.3
-0.47 994.86 4054.02 7451.94 1.73 0.45 0.73 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 843.801
-1.06 994.93 4054.02 7451.94 1.93 0.29 0.56 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 844.302
-0.89 994.91 4054.02 7451.94 1.77 0.09 0.49 -0.16 -0.13 -0.98 1.36 -0.64 -0.23 844.804
-1.17 994.94 4054.02 7451.94 1.88 0.39 0.81 -0.16 -0.13 -0.98 1.36 -0.63 -0.24 845.304
-0.90 994.91 4054.02 7451.94 1.72 0.23 0.69 -0.16 -0.12 -0.98 1.36 -0.63 -0.24 845.805
-0.95 994.92 4054.02 7451.94 1.94 0.45 0.71 -0.16 -0.13 -0.98 1.36 -0.63 -0.23 846.306
-1.59 994.99 4054.02 7451.94 1.95 0.21 0.65 -0.16 -0.12 -0.98 1.36 -0.64 -0.24 846.808
-1.25 994.95 4054.02 7451.94 2.04 0.29 0.65 -0.17 -0.12 -0.98 1.36 -0.63 -0.24 847.308
