alt barom GPS_La GPS_Lo Gx Gy Gz Ax Ay Az Mx My Mz t
2.55 1005.47 4054.00 7452.05 2.43 0.37 0.63 0.20 0.99 -0.06 1.36 -0.16 -0.73 1633.438
1.94 1005.54 4054.00 7452.05 2.53 0.46 0.81 0.19 0.98 -0.06 1.37 -0.16 -0.73 1633.939
2.03 1005.53 4054.00 7452.05 2.36 0.45 0.49 0.19 0.99 -0.06 1.37 -0.16 -0.72 1634.44
1.86 1005.55 4054.00 7452.05 2.16 0.28 0.58 0.20 0.99 -0.06 1.36 -0.16 -0.73 1634.941
2.13 1005.52 4054.00 7452.05 2.21 0.20 0.63 0.19 0.99 -0.06 1.37 -0.16 -0.72 1635.442
1.92 1005.54 4054.00 7452.05 2.53 0.23 0.41 0.19 0.99 -0.06 1.37 -0.16 -0.72 1635.943
1.74 1005.57 4054.00 7452.05 2.19 0.42 0.67 0.19 0.99 -0.05 1.37 -0.16 -0.72 1636.444
2.20 1005.51 4054.00 7452.05 2.28 0.30 0.61 0.20 0.99 -0.06 1.37 -0.16 -0.73 1636.945
2.08 1005.53 4054.00 7452.05 2.22 0.34 0.31 0.19 0.98 -0.05 1.37 -0.16 -0.72 1637.446
1.98 1005.54 4054.00 7452.05 2.44 0.33 0.66 0.19 0.98 -0.06 1.37 -0.16 -0.73 1637.947
2.00 1005.53 4054.00 7452.05 2.38 0.22 0.38 0.19 0.98 -0.07 1.37 -0.16 -0.72 1638.449
2.08 1005.53 4054.00 7452.05 2.37 0.56 0.60 0.19 0.99 -0.05 1.36 -0.16 -0.72 1638.95
2.11 1005.52 4054.00 7452.05 2.23 0.67 0.60 0.19 0.99 -0.06 1.37 -0.17 -0.73 1639.451
2.22 1005.51 4054.00 7452.05 2.56 0.25 0.44 0.19 0.99 -0.06 1.36 -0.16 -0.73 1639.952
1.80 1005.56 4054.00 7452.05 2.45 0.35 0.60 0.21 0.98 -0.06 1.37 -0.16 -0.73 1640.454
1.55 1005.59 4054.00 7452.05 2.24 0.31 0.65 0.19 0.99 -0.06 1.37 -0.16 -0.73 1640.954
2.25 1005.51 4054.00 7452.05 2.03 0.46 0.51 0.19 0.99 -0.06 1.37 -0.16 -0.72 1641.455
1.80 1005.56 4054.00 7452.05 2.32 0.44 0.45 0.19 0.97 -0.06 1.36 -0.16 -0.72 1641.956
2.02 1005.53 4054.00 7452.05 2.05 0.45 0.52 0.20 0.98 -0.07 1.36 -0.16 -0.72 1642.458
1.88 1005.55 4054.00 7452.05 2.42 0.22 0.58 0.19 0.98 -0.06 1.36 -0.16 -0.72 1642.958
1.95 1005.54 4054.00 7452.05 2.23 0.31 0.74 0.19 0.98 -0.05 1.37 -0.16 -0.73 1643.459
1.75 1005.56 4054.00 7452.05 2.28 0.15 0.56 0.19 0.99 -0.06 1.37 -0.16 -0.73 1643.96
2.02 1005.53 4054.00 7452.05 2.28 0.39 0.74 0.20 0.99 -0.06 1.37 -0.16 -0.72 1644.462
2.05 1005.53 4054.00 7452.05 2.14 0.25 0.59 0.19 0.99 -0.05 1.37 -0.16 -0.72 1644.962
2.42 1005.48 4054.00 7452.05 2.56 0.36 0.63 0.18 0.99 -0.05 1.37 -0.16 -0.72 1645.463
2.33 1005.50 4054.00 7452.05 2.50 0.35 0.31 0.19 0.99 -0.06 1.36 -0.16 -0.73 1645.964
1.86 1005.55 4054.00 7452.05 2.28 0.45 0.42 0.20 0.99 -0.06 1.37 -0.16 -0.73 1646.466
1.91 1005.55 4054.00 7452.05 2.32 0.14 0.78 0.19 0.99 -0.06 1.37 -0.16 -0.73 1646.966
1.87 1005.55 4054.00 7452.05 2.51 0.65 0.49 0.18 0.99 -0.05 1.36 -0.15 -0.73 1647.467
2.09 1005.52 4054.00 7452.05 2.49 0.25 0.55 0.19 0.98 -0.06 1.37 -0.16 -0.73 1647.968
2.29 1005.50 4054.00 7452.05 2.15 0.61 0.52 0.19 0.98 -0.06 1.36 -0.16 -0.73 1648.47
1.70 1005.57 4054.00 7452.05 2.42 0.16 0.52 0.19 0.98 -0.06 1.37 -0.16 -0.72 1648.97
2.22 1005.51 4054.00 7452.05 2.38 0.20 0.52 0.20 0.99 -0.06 1.37 -0.16 -0.72 1649.471
2.14 1005.52 4054.00 7452.05 2.18 0.58 0.49 0.18 0.99 -0.05 1.37 -0.16 -0.72 1649.972
2.03 1005.53 4054.01 7452.05 2.35 0.33 0.45 0.19 0.98 -0.06 1.37 -0.16 -0.72 1650.473
2.39 1005.49 4054.01 7452.05 2.28 0.46 0.48 0.20 0.98 -0.06 1.37 -0.15 -0.73 1650.974
1.81 1005.56 4054.01 7452.05 2.34 0.27 0.53 0.19 0.99 -0.06 1.37 -0.16 -0.73 1651.475
2.08 1005.53 4054.01 7452.05 2.29 0.16 0.60 0.18 0.98 -0.05 1.36 -0.15 -0.73 1651.976
1.50 1005.59 4054.01 7452.05 2.43 0.11 0.56 0.19 0.99 -0.05 1.37 -0.16 -0.72 1652.477
2.01 1005.53 4054.01 7452.05 2.27 0.19 0.58 0.19 1.00 -0.06 1.37 -0.16 -0.72 1652.978
1.58 1005.59 4054.01 7452.05 2.49 0.17 0.45 0.19 0.99 -0.06 1.37 -0.15 -0.73 1653.479
2.06 1005.53 4054.01 7452.05 2.28 0.31 0.29 0.19 0.99 -0.05 1.37 -0.15 -0.73 1653.98
1.86 1005.55 4054.01 7452.05 2.23 0.32 0.40 0.19 0.98 -0.05 1.37 -0.15 -0.73 1654.481
1.58 1005.59 4054.01 7452.05 2.46 0.32 0.62 0.20 0.99 -0.06 1.37 -0.15 -0.73 1654.982
1.92 1005.54 4054.01 7452.05 2.18 0.27 0.56 0.19 0.99 -0.06 1.36 -0.15 -0.73 1655.483
2.35 1005.49 4054.01 7452.05 2.61 0.28 0.60 0.19 0.99 -0.06 1.37 -0.16 -0.73 1655.985
2.70 1005.45 4054.01 7452.05 2.34 0.28 0.59 0.19 0.99 -0.06 1.37 -0.16 -0.72 1656.486
2.21 1005.51 4054.01 7452.05 2.14 0.39 0.55 0.19 0.99 -0.06 1.36 -0.16 -0.73 1656.987
2.62 1005.46 4054.01 7452.05 2.40 0.37 0.59 0.19 0.99 -0.06 1.36 -0.16 -0.72 1657.488
2.29 1005.50 4054.01 7452.05 2.27 0.31 0.45 0.19 0.99 -0.06 1.36 -0.16 -0.73 1657.99
2.60 1005.46 4054.01 7452.05 2.47 0.41 0.66 0.19 0.99 -0.06 1.37 -0.15 -0.73 1658.49
2.43 1005.48 4054.01 7452.05 2.21 0.23 0.45 0.19 0.99 -0.06 1.36 -0.16 -0.73 1658.991
2.15 1005.52 4054.01 7452.05 2.35 0.25 0.45 0.19 0.98 -0.06 1.36 -0.16 -0.72 1659.492
1.90 1005.55 4054.01 7452.05 2.25 0.33 0.63 0.19 0.98 -0.06 1.36 -0.16 -0.72 1659.994
2.31 1005.50 4054.01 7452.05 2.42 0.31 0.60 0.19 0.99 -0.06 1.37 -0.16 -0.72 1660.494
2.45 1005.48 4054.01 7452.05 2.34 0.18 0.65 0.19 0.99 -0.06 1.36 -0.16 -0.73 1660.995
1.98 1005.54 4054.01 7452.05 2.33 0.31 0.60 0.19 0.99 -0.06 1.37 -0.16 -0.73 1661.496
1.95 1005.54 4054.01 7452.05 2.40 0.21 0.51 0.19 1.00 -0.05 1.36 -0.16 -0.72 1661.998
2.07 1005.53 4054.01 7452.05 2.20 0.07 0.46 0.19 0.99 -0.06 1.36 -0.16 -0.73 1662.498
2.10 1005.52 4054.01 7452.05 2.35 0.45 0.59 0.19 0.99 -0.05 1.36 -0.16 -0.72 1662.999
1.61 1005.58 4054.01 7452.05 2.49 0.62 0.40 0.19 0.98 -0.05 1.36 -0.16 -0.72 1663.5
2.12 1005.52 4054.01 7452.05 2.51 0.08 0.55 0.19 0.98 -0.05 1.36 -0.16 -0.72 1664.002
2.53 1005.47 4054.01 7452.05 2.33 0.12 0.33 0.19 0.99 -0.06 1.36 -0.16 -0.74 1664.502
2.31 1005.50 4054.01 7452.05 2.45 1.65 0.27 0.19 0.98 -0.06 1.37 -0.16 -0.73 1665.003
2.20 1005.51 4054.01 7452.05 -30.84 -79.40 -5.10 -0.40 0.27 -0.14 1.19 -0.21 -0.79 1665.51
2.12 1005.52 4054.01 7452.05 4.80 -6.43 4.78 -0.50 0.88 -0.4 1.05 -0.30 -0.77 1666.014
2.62 1005.46 4054.01 7452.05 25.04 15.77 13.86 -0.56 0.80 -0.22 1.01 -0.28 -0.77 1666.51
2.57 1005.47 4054.01 7452.05 -35.32 -22.04 -40.88 -0.54 0.44 -0.34 0.98 -0.26 -0.77 1667.014
2.68 1005.45 4054.01 7452.05 -16.22 21.23 5.03 -0.52 0.75 -0.54 1.03 -0.36 -0.74 1667.512
2.66 1005.46 4054.01 7452.05 -1.12 8.17 5.30 -0.56 0.94 -0.51 1.07 -0.40 -0.71 1668.012
3.22 1005.39 4054.01 7452.05 17.21 8.82 16.25 -0.57 0.71 -0.53 1.04 -0.39 -0.72 1668.513
3.12 1005.40 4054.01 7452.05 20.34 -0.81 5.01 -0.62 0.60 -0.47 0.94 -0.31 -0.74 1669.014
2.99 1005.42 4054.01 7452.05 -7.26 1.50 -12.75 -0.49 0.46 -0.38 0.94 -0.31 -0.74 1669.516
2.72 1005.45 4054.01 7452.05 -12.65 -2.70 -8.15 -0.59 0.74 -0.44 1.00 -0.35 -0.73 1670.03
2.57 1005.47 4054.01 7452.05 -0.48 12.83 8.72 -0.57 0.70 -0.52 1.02 -0.37 -0.73 1670.517
2.91 1005.43 4054.01 7452.05 -4.97 4.43 -0.32 -0.51 0.72 -0.5 1.05 -0.37 -0.72 1671.019
3.24 1005.39 4054.01 7452.05 4.98 0.81 1.29 -0.50 0.73 -0.51 1.06 -0.37 -0.73 1671.517
2.69 1005.45 4054.01 7452.05 2.19 2.58 0.39 -0.50 0.74 -0.5 1.06 -0.37 -0.73 1672.026
2.94 1005.42 4054.01 7452.05 -0.91 -5.68 -4.67 -0.52 0.73 -0.52 1.06 -0.38 -0.73 1672.522
3.25 1005.39 4054.01 7452.05 4.68 7.39 3.20 -0.45 0.72 -0.56 1.08 -0.39 -0.71 1673.044
2.94 1005.42 4054.01 7452.05 7.13 -1.71 -8.36 -0.45 0.72 -0.55 1.09 -0.38 -0.73 1673.524
3.35 1005.37 4054.01 7452.05 4.22 1.50 0.43 -0.44 0.74 -0.53 1.09 -0.37 -0.73 1674.049
2.96 1005.42 4054.01 7452.05 3.21 0.52 0.38 -0.44 0.73 -0.53 1.09 -0.36 -0.74 1674.524
2.93 1005.42 4054.01 7452.05 1.18 1.82 1.47 -0.43 0.73 -0.53 1.10 -0.36 -0.74 1675.026
3.13 1005.40 4054.01 7452.05 1.81 0.52 1.68 -0.44 0.74 -0.54 1.09 -0.36 -0.74 1675.527
3.00 1005.42 4054.01 7452.05 1.73 -0.74 0.03 -0.45 0.74 -0.53 1.10 -0.36 -0.73 1676.052
2.86 1005.43 4054.01 7452.05 -0.03 -2.63 -0.97 -0.43 0.72 -0.54 1.09 -0.37 -0.73 1676.531
3.35 1005.37 4054.01 7452.05 0.79 0.36 0.60 -0.45 0.74 -0.55 1.10 -0.37 -0.72 1677.029
3.04 1005.41 4054.01 7452.05 2.52 0.25 0.03 -0.43 0.74 -0.54 1.09 -0.36 -0.74 1677.531
3.08 1005.41 4054.01 7452.05 3.11 0.39 2.30 -0.44 0.72 -0.54 1.09 -0.36 -0.74 1678.031
3.41 1005.37 4054.01 7452.05 1.71 -0.14 -1.17 -0.44 0.74 -0.54 1.10 -0.36 -0.73 1678.534
2.91 1005.43 4054.01 7452.05 0.94 0.28 1.32 -0.43 0.72 -0.55 1.10 -0.38 -0.72 1679.033
3.35 1005.37 4054.01 7452.05 2.71 0.95 0.64 -0.45 0.73 -0.55 1.10 -0.37 -0.73 1679.535
3.32 1005.38 4054.01 7452.05 1.78 0.98 1.13 -0.44 0.72 -0.55 1.10 -0.37 -0.73 1680.035
3.32 1005.38 4054.01 7452.05 4.94 1.17 -0.23 -0.46 0.73 -0.55 1.09 -0.37 -0.73 1680.537
3.69 1005.33 4054.01 7452.05 2.20 -0.15 0.63 -0.46 0.73 -0.54 1.09 -0.37 -0.73 1681.064
3.28 1005.38 4054.01 7452.05 0.91 0.88 0.11 -0.45 0.74 -0.55 1.09 -0.37 -0.73 1681.539
2.69 1005.45 4054.01 7452.05 2.28 0.05 -0.51 -0.45 0.73 -0.56 1.09 -0.37 -0.72 1682.04
3.39 1005.37 4054.01 7452.05 4.32 -0.20 -0.18 -0.46 0.72 -0.54 1.10 -0.37 -0.73 1682.542
3.38 1005.37 4054.01 7452.05 2.72 2.68 2.04 -0.44 0.72 -0.55 1.09 -0.37 -0.74 1683.041
3.25 1005.39 4054.01 7452.05 0.91 1.56 1.58 -0.42 0.72 -0.55 1.09 -0.37 -0.74 1683.543
3.22 1005.39 4054.01 7452.05 1.97 -0.11 -0.22 -0.44 0.72 -0.56 1.10 -0.37 -0.73 1684.089
3.22 1005.39 4054.01 7452.05 1.48 0.15 1.36 -0.42 0.72 -0.55 1.10 -0.38 -0.73 1684.544
3.07 1005.41 4054.01 7452.05 -2.21 0.82 -0.78 -0.41 0.71 -0.56 1.11 -0.38 -0.73 1685.047
2.86 1005.43 4054.01 7452.05 -21.15 71.03 -22.37 -0.30 0.52 -0.72 1.12 -0.46 -0.67 1685.552
3.25 1005.39 4054.01 7452.05 -16.13 43.08 -12.73 -0.11 0.55 -0.97 1.29 -0.52 -0.56 1686.052
2.48 1005.48 4054.01 7452.05 -0.60 39.40 18.20 0.03 0.33 -1.0 1.32 -0.56 -0.45 1686.55
2.78 1005.44 4054.01 7452.05 -14.91 -16.17 -10.35 0.03 0.22 -0.99 1.32 -0.57 -0.38 1687.054
2.97 1005.42 4054.01 7452.05 24.68 2.30 1.12 0.08 0.18 -0.94 1.35 -0.55 -0.39 1687.55
2.46 1005.48 4054.01 7452.05 4.31 3.49 7.02 0.07 0.15 -0.98 1.33 -0.55 -0.38 1688.116
2.85 1005.43 4054.01 7452.05 3.12 28.00 7.37 0.06 0.16 -1.0 1.32 -0.57 -0.34 1688.552
2.57 1005.47 4054.01 7452.05 2.57 1.60 1.65 0.04 0.15 -0.98 1.30 -0.57 -0.32 1689.079
2.40 1005.49 4054.01 7452.05 1.85 2.67 1.01 0.04 0.16 -0.98 1.30 -0.57 -0.33 1689.553
2.66 1005.46 4054.01 7452.05 2.64 5.12 1.26 0.04 0.16 -0.98 1.29 -0.57 -0.32 1690.054
2.66 1005.46 4054.01 7452.05 2.71 0.24 1.09 0.05 0.16 -0.98 1.30 -0.57 -0.32 1690.555
2.66 1005.46 4054.01 7452.05 2.98 -1.19 0.45 0.04 0.17 -0.99 1.30 -0.58 -0.33 1691.132
2.26 1005.50 4054.01 7452.05 1.89 -0.73 0.67 0.04 0.17 -0.98 1.30 -0.57 -0.33 1691.559
2.78 1005.44 4054.01 7452.05 2.30 -0.74 0.25 0.04 0.19 -0.99 1.30 -0.57 -0.33 1692.114
2.54 1005.47 4054.01 7452.05 2.76 0.55 -0.05 0.05 0.17 -0.98 1.30 -0.57 -0.33 1692.561
2.89 1005.43 4054.01 7452.05 0.23 0.10 0.14 0.05 0.19 -0.98 1.30 -0.57 -0.33 1693.139
2.82 1005.44 4054.01 7452.05 2.23 0.08 0.19 0.05 0.17 -0.98 1.31 -0.57 -0.33 1693.562
2.32 1005.50 4054.01 7452.05 2.09 -0.61 0.45 0.06 0.16 -0.98 1.31 -0.57 -0.34 1694.142
3.04 1005.41 4054.01 7452.05 2.10 -0.80 0.23 0.05 0.17 -0.98 1.31 -0.57 -0.34 1694.565
2.74 1005.45 4054.01 7452.05 2.92 -0.03 0.17 0.06 0.18 -0.98 1.31 -0.57 -0.34 1695.13
2.51 1005.47 4054.01 7452.05 2.49 1.20 0.53 0.05 0.18 -0.98 1.31 -0.57 -0.34 1695.566
2.99 1005.42 4054.01 7452.05 2.58 0.51 0.28 0.05 0.17 -0.98 1.30 -0.57 -0.34 1696.132
2.89 1005.43 4054.01 7452.05 2.28 -0.77 -1.13 0.04 0.17 -0.99 1.30 -0.57 -0.33 1696.57
2.29 1005.50 4054.01 7452.05 3.00 1.31 -0.95 0.03 0.17 -0.97 1.29 -0.57 -0.32 1697.149
2.79 1005.44 4054.01 7452.05 2.80 3.80 0.53 0.06 0.16 -0.95 1.30 -0.57 -0.33 1697.57
3.33 1005.38 4054.01 7452.05 4.03 18.33 7.40 0.04 0.21 -0.97 1.28 -0.58 -0.33 1698.141
2.16 1005.52 4054.01 7452.05 3.47 8.94 2.66 0.04 0.18 -0.97 1.30 -0.58 -0.35 1698.572
2.57 1005.47 4054.01 7452.05 4.80 13.86 2.34 0.09 0.30 -0.95 1.29 -0.58 -0.33 1699.101
3.21 1005.39 4054.01 7452.05 3.17 74.09 23.75 0.04 0.31 -1.0 1.20 -0.59 -0.26 1699.576
2.62 1005.46 4054.01 7452.05 6.40 17.05 -12.89 0.04 0.18 -0.99 1.12 -0.59 -0.24 1700.078
2.51 1005.47 4054.01 7452.05 0.55 -11.53 4.48 0.07 0.18 -0.98 1.13 -0.59 -0.27 1700.578
3.13 1005.40 4054.01 7452.05 4.19 -8.38 -0.17 0.07 0.19 -0.98 1.15 -0.59 -0.25 1701.08
3.07 1005.41 4054.01 7452.05 0.20 -3.19 -1.68 0.07 0.19 -0.98 1.16 -0.60 -0.26 1701.58
2.46 1005.48 4054.01 7452.05 2.17 0.04 0.93 0.07 0.18 -0.98 1.16 -0.60 -0.26 1702.172
2.83 1005.44 4054.01 7452.05 2.90 9.45 3.56 0.11 0.26 -0.95 1.17 -0.60 -0.26 1702.58
3.45 1005.36 4054.01 7452.05 7.28 10.53 0.46 0.05 0.17 -0.98 1.10 -0.60 -0.27 1703.161
2.40 1005.49 4054.01 7452.05 9.19 -5.30 -1.75 0.05 0.16 -0.9 1.18 -0.60 -0.25 1703.584
2.51 1005.47 4054.01 7452.05 5.70 28.38 26.80 0.06 0.19 -0.93 1.10 -0.59 -0.26 1704.114
2.52 1005.47 4054.01 7452.05 4.02 50.33 -6.18 -0.00 0.14 -1.1 1.03 -0.59 -0.28 1704.587
2.41 1005.49 4054.01 7452.05 -7.53 -8.41 -10.28 0.03 0.10 -0.85 1.02 -0.57 -0.20 1705.164
3.19 1005.39 4054.01 7452.05 11.21 0.35 12.80 0.03 0.19 -0.94 1.08 -0.59 -0.26 1705.588
2.62 1005.46 4054.01 7452.05 -5.40 24.28 -4.72 0.03 0.16 -0.97 1.06 -0.59 -0.24 1706.167
2.76 1005.44 4054.01 7452.05 -7.22 15.69 11.34 0.09 0.09 -0.98 1.09 -0.59 -0.24 1706.591
2.57 1005.47 4054.01 7452.05 4.98 -10.36 -4.30 0.04 0.16 -0.97 1.09 -0.59 -0.25 1707.169
3.00 1005.42 4054.01 7452.05 2.77 -13.14 -4.03 0.08 0.17 -0.99 1.11 -0.59 -0.24 1707.593
2.54 1005.47 4054.01 7452.05 2.97 2.94 -0.80 0.07 0.17 -0.98 1.11 -0.59 -0.24 1708.093
2.32 1005.50 4054.01 7452.05 3.91 3.74 0.75 0.07 0.17 -0.98 1.12 -0.59 -0.24 1708.593
2.82 1005.44 4054.01 7452.05 3.56 5.29 2.15 0.07 0.16 -0.97 1.11 -0.59 -0.25 1709.123
2.52 1005.47 4054.01 7452.05 3.85 9.59 0.27 0.06 0.16 -0.99 1.10 -0.59 -0.25 1709.595
2.26 1005.50 4054.01 7452.05 2.81 -0.23 -0.60 0.07 0.16 -0.98 1.10 -0.59 -0.24 1710.098
2.02 1005.53 4054.01 7452.05 2.77 3.34 0.99 0.05 0.16 -0.98 1.10 -0.60 -0.24 1710.598
2.63 1005.46 4054.01 7452.05 2.56 1.71 0.68 0.06 0.16 -0.98 1.09 -0.59 -0.26 1711.126
2.64 1005.46 4054.01 7452.05 2.56 1.68 -0.04 0.08 0.16 -0.99 1.09 -0.59 -0.25 1711.6
2.64 1005.46 4054.01 7452.05 2.45 8.65 1.52 0.07 0.17 -0.97 1.09 -0.59 -0.28 1712.196
2.26 1005.50 4054.01 7452.05 2.34 -2.48 -0.91 0.08 0.17 -0.99 1.09 -0.59 -0.25 1712.604
2.32 1005.50 4054.01 7452.05 2.63 -1.80 -0.93 0.07 0.17 -0.98 1.10 -0.59 -0.25 1713.184
2.48 1005.48 4054.01 7452.05 2.04 1.13 0.61 0.08 0.17 -0.97 1.10 -0.59 -0.24 1713.603
2.23 1005.51 4054.01 7452.05 1.56 -5.46 0.60 0.07 0.16 -0.99 1.10 -0.59 -0.25 1714.188
2.60 1005.46 4054.01 7452.05 2.46 -0.09 -0.38 0.08 0.16 -0.98 1.11 -0.60 -0.25 1714.608
3.10 1005.40 4054.01 7452.05 1.94 -9.69 -0.95 0.07 0.16 -0.98 1.12 -0.59 -0.26 1715.202
2.57 1005.47 4054.01 7452.05 1.06 -1.88 0.85 0.07 0.17 -0.97 1.13 -0.59 -0.25 1715.608
2.32 1005.50 4054.01 7452.05 2.22 -3.78 -0.38 0.07 0.17 -0.98 1.14 -0.59 -0.25 1716.193
2.69 1005.45 4054.01 7452.05 2.24 0.85 1.05 0.07 0.17 -0.98 1.13 -0.60 -0.24 1716.61
2.20 1005.51 4054.01 7452.05 2.94 2.12 0.46 0.05 0.17 -0.97 1.13 -0.59 -0.24 1717.203
2.55 1005.47 4054.01 7452.05 3.21 -3.14 -1.30 0.06 0.17 -0.98 1.13 -0.59 -0.25 1717.613
2.58 1005.47 4054.01 7452.05 -1.54 -5.18 1.62 0.07 0.16 -0.99 1.14 -0.59 -0.24 1718.212
2.26 1005.50 4054.01 7452.05 1.88 18.71 7.54 0.09 0.16 -1.0 1.12 -0.59 -0.24 1718.615
2.71 1005.45 4054.01 7452.05 2.53 4.82 0.26 0.08 0.16 -0.98 1.12 -0.59 -0.24 1719.204
2.83 1005.44 4054.01 7452.05 3.26 76.20 23.06 0.08 0.14 -1.0 1.02 -0.58 -0.26 1719.617
2.76 1005.44 4054.01 7452.05 -4.17 -4.73 -25.50 0.06 0.17 -0.99 0.98 -0.58 -0.35 1720.15
3.22 1005.39 4054.01 7452.05 10.46 20.91 14.75 0.11 0.15 -0.98 0.99 -0.58 -0.39 1720.621
2.99 1005.42 4054.01 7452.05 -1.32 2.38 3.95 0.08 0.18 -0.98 0.97 -0.57 -0.41 1721.146
3.55 1005.35 4054.01 7452.05 4.23 9.21 2.85 0.09 0.17 -0.98 0.97 -0.58 -0.39 1721.619
3.00 1005.42 4054.01 7452.05 2.44 4.72 3.12 0.09 0.17 -0.98 0.98 -0.58 -0.39 1722.143
2.76 1005.44 4054.01 7452.05 2.10 -1.79 -0.53 0.08 0.16 -0.98 0.98 -0.58 -0.39 1722.624
2.66 1005.46 4054.01 7452.05 0.93 -1.60 0.25 0.09 0.16 -0.99 0.98 -0.58 -0.39 1723.212
2.62 1005.46 4054.01 7452.05 3.28 -3.96 -2.77 0.09 0.15 -0.98 0.97 -0.58 -0.39 1723.625
3.11 1005.40 4054.01 7452.05 2.59 -4.18 -0.11 0.08 0.15 -0.98 0.98 -0.58 -0.39 1724.203
2.71 1005.45 4054.01 7452.05 2.48 -1.56 -0.64 0.09 0.17 -0.98 0.97 -0.58 -0.39 1724.627
3.24 1005.39 4054.01 7452.05 2.68 1.50 1.01 0.09 0.17 -0.98 0.97 -0.58 -0.40 1725.181
2.78 1005.44 4054.01 7452.05 3.62 2.75 1.36 0.08 0.17 -0.98 0.97 -0.58 -0.40 1725.627
2.92 1005.42 4054.01 7452.05 3.52 4.22 0.11 0.08 0.18 -0.97 0.97 -0.57 -0.41 1726.188
3.25 1005.39 4054.01 7452.05 2.05 2.49 -2.46 0.09 0.17 -0.97 0.97 -0.57 -0.42 1726.631
2.66 1005.46 4054.01 7452.05 6.61 38.19 3.19 0.13 0.20 -0.99 0.99 -0.57 -0.45 1727.193
2.97 1005.42 4054.01 7452.05 3.88 -10.46 2.94 0.13 0.13 -0.98 0.99 -0.57 -0.46 1727.634
2.96 1005.42 4054.01 7452.05 10.21 41.55 -11.66 0.18 0.12 -0.95 1.03 -0.57 -0.48 1728.214
3.25 1005.39 4054.01 7452.05 1.72 -14.25 13.07 0.20 0.13 -0.93 1.08 -0.57 -0.51 1728.637
3.53 1005.35 4054.01 7452.05 6.95 7.00 0.99 0.19 0.22 -0.96 1.05 -0.55 -0.55 1729.213
3.52 1005.35 4054.01 7452.05 -3.26 -3.60 3.61 0.16 0.21 -0.97 1.04 -0.55 -0.54 1729.638
3.05 1005.41 4054.01 7452.05 6.37 -4.14 -0.67 0.10 0.20 -0.98 1.01 -0.55 -0.54 1730.214
2.97 1005.42 4054.01 7452.05 5.86 7.04 -4.17 0.10 0.20 -0.98 1.01 -0.54 -0.56 1730.639
3.49 1005.36 4054.01 7452.05 5.58 11.65 -7.01 0.12 0.21 -0.96 1.04 -0.54 -0.56 1731.207
2.64 1005.46 4054.01 7452.05 28.40 0.73 3.82 0.12 0.33 -0.88 1.04 -0.53 -0.59 1731.641
2.89 1005.43 4054.01 7452.05 -1.59 18.17 8.90 0.07 0.35 -1.03 0.99 -0.49 -0.63 1732.208
2.85 1005.43 4054.01 7452.05 18.37 17.71 -8.80 0.14 0.43 -0.86 1.05 -0.46 -0.67 1732.645
3.10 1005.40 4054.01 7452.05 18.82 -5.18 -40.39 0.54 0.60 -0.76 1.18 -0.43 -0.71 1733.2
3.75 1005.33 4054.01 7452.05 -3.72 1.29 -12.37 0.50 0.42 -0.62 1.26 -0.43 -0.67 1733.647
2.94 1005.42 4054.01 7452.05 31.88 8.36 3.63 0.69 0.66 -0.5 1.27 -0.33 -0.73 1734.207
3.16 1005.40 4054.01 7452.05 82.01 -10.98 -53.84 0.79 0.82 -0.23 1.30 -0.15 -0.77 1734.651
3.58 1005.35 4054.01 7452.05 27.28 40.01 -46.15 0.70 0.39 0.44 1.23 0.23 -0.67 1735.221
3.32 1005.38 4054.01 7452.05 23.03 29.54 -37.18 0.37 0.33 0.88 1.11 0.33 -0.61 1735.652
2.30 1005.50 4054.01 7452.05 19.11 31.04 -27.85 0.11 0.09 0.96 1.00 0.38 -0.53 1736.212
3.19 1005.39 4054.01 7452.05 11.05 43.97 -19.55 -0.02 0.07 0.86 0.99 0.38 -0.51 1736.655
3.49 1005.36 4054.01 7452.05 0.55 65.00 -1.00 -0.04 -0.02 0.98 1.01 0.40 -0.49 1737.213
3.36 1005.37 4054.01 7452.05 3.12 71.52 4.53 -0.15 -0.09 1.04 1.10 0.40 -0.47 1737.655
2.94 1005.42 4054.01 7452.05 11.26 -0.36 4.09 -0.34 -0.26 1.0 1.13 0.40 -0.46 1738.225
2.76 1005.44 4054.01 7452.05 1.60 6.96 2.88 -0.18 0.09 1.04 1.16 0.40 -0.37 1738.655
3.05 1005.41 4054.01 7452.05 -0.33 -9.35 -4.13 -0.01 -0.02 0.98 1.17 0.39 -0.35 1739.22
2.58 1005.47 4054.01 7452.05 5.34 -0.69 5.09 -0.06 0.04 1.01 1.16 0.39 -0.35 1739.658
2.96 1005.42 4054.01 7452.05 -4.69 119.52 -1.44 -0.14 -0.03 1.01 1.15 0.38 -0.29 1740.222
3.02 1005.41 4054.01 7452.05 12.99 9.73 3.83 -0.04 0.05 1.01 1.15 0.39 -0.27 1740.66
2.94 1005.42 4054.01 7452.05 8.32 8.60 13.14 0.02 0.02 1.11 1.22 0.35 -0.25 1741.259
3.30 1005.38 4054.01 7452.05 2.03 -4.65 3.24 0.17 -0.20 0.98 1.25 0.33 -0.24 1741.662
3.56 1005.35 4054.01 7452.05 14.81 15.53 -12.31 -0.02 -0.14 0.99 1.23 0.35 -0.26 1742.221
